Dataset Name,Class vs Class,Classifier Name,Classifier Variables,Local F1 Score,Separability,Strategy,Amount within,Total test amount,F1 Score method
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,93,412,0.9516883116883117
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,96,412,0.9784511784511785
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,45,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,13,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,87,412,0.7669642857142858
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,90,412,0.967520750631541
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,101,412,0.7351398601398601
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,17,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,38,412,0.5824175824175823
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,9,412,0.8
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,51,412,0.7264367816091954
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,142,412,0.923177989025427
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,19,412,0.819047619047619
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,49,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,49,412,0.4842105263157895
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,52,412,0.9720880300590445
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,68,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,74,412,0.9773492500765228
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,9,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,64,412,0.9244391971664698
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,68,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,82,412,1.0
