Dataset Name,Class vs Class,Classifier Name,Classifier Variables,Local F1 Score,Separability,Strategy,Amount within,Total test amount,F1 Score method
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,631,1254,0.8856434003887086
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,16,1254,0.8666666666666667
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,306,1254,0.9095744680851063
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,578,1254,0.9354310184323218
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,18,1254,1.0
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,655,1254,0.8915224846075911
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,337,1254,0.8873697323246135
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,625,1254,0.7767643788893305
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,496,1254,0.8415605434643725
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,36,1254,0.9307692307692308
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,352,1254,0.8923547400611621
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,298,1254,0.8370831405862316
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,627,1254,0.8907700745233409
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,314,1254,0.8086134360087414
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,598,1254,0.8917704673693176
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,688,1254,0.8873689861152885
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,587,1254,0.7777146643945849
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,530,1254,0.7621540762902019
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,345,1254,0.9258952407253981
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,619,1254,0.8655672670411767
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,435,1254,0.9075182669605792
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,539,1254,0.7266528925619835
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,318,1254,0.9319203596660244
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,471,1254,0.8919129796218102
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,616,1254,0.4400656814449918
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,588,1254,0.8509219027303009
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,607,1254,0.890036231884058
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,606,1254,0.8759425432461019
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,21,1254,1.0
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,494,1254,0.6193218689162882
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,206,1254,0.9445043103448276
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,579,1254,0.4213054221383159
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,636,1254,0.43833811121829275
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,589,1254,0.41459884201819686
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,30,1254,0.9647473560517039
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,72,1254,0.8838709677419355
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,607,1254,0.42983419666924694
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,578,1254,0.42543338586495333
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,39,1254,0.8410326086956521
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,37,1254,0.7330447330447329
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,566,1254,0.4221256134110595
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,324,1254,0.8800705467372134
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,32,1254,0.903903903903904
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,254,1254,0.9451443380606148
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,614,1254,0.8692535194605465
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,566,1254,0.4085641213006942
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,23,1254,0.8391608391608392
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,587,1254,0.8796308954203691
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,174,1254,0.8450854700854702
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,501,1254,0.7522554697201129
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,462,1254,0.8654073199527744
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,433,1254,0.6189968971425925
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,332,1254,0.8895699691138037
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,637,1254,0.8685227011375631
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,644,1254,0.8933586885105792
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,489,1254,0.9294646324549236
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,19,1254,0.9272030651340997
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,664,1254,0.8913434789723449
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,460,1254,0.8482277526395174
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,16,1254,0.873015873015873
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,636,1254,0.8904052936311
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,576,1254,0.8677861673210511
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,171,1254,0.8585106382978724
Abalone,old vs young,lr,{},0.7743220255450662,1.0,Leafage: Closest Enemy,311,1254,0.8273282487361562
